gridcell,marram_san,mean_diff,sd_diff,n,mean_15,mean_19,X,Y,dist_HW,ID_sectie,join_ID,join_KRIBV,join_KD,join_KD_nr,join_Opp_m,distance
37590207210.000000000000000,0.071200000000000,-0.086424657534247,0.103385728357477,"73",7.810041095890410,7.723616438356170,"37590","207210",262.169323098854022,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,19.313232213128270
37590207230.000000000000000,0.086000000000000,-0.068966101694915,0.144202756937144,"354",8.510579096045200,8.441612994350280,"37590","207230",244.026438946054810,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,12.087793849103491
37590207250.000000000000000,0.657600000000000,0.008836565096953,0.113637940619182,"361",13.237099722991699,13.245936288088600,"37590","207250",225.883554793282002,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,2.695538111260057
37590207270.000000000000000,0.964800000000000,-0.119212290502793,0.724515029268293,"358",17.272731843575400,17.153519553072599,"37590","207270",207.740670640482790,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207290.000000000000000,1.000000000000000,-1.355238227146810,0.421446594456605,"361",14.468321329639901,13.113083102493100,"37590","207290",189.597786487683607,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207310.000000000000000,0.999600000000000,-0.135221606648200,0.376723057251861,"361",12.405562326869800,12.270340720221601,"37590","207310",171.454902334884366,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207330.000000000000000,0.999200000000000,0.013019444444445,0.112653842367882,"360",11.808838888888900,11.821858333333299,"37590","207330",153.312018182082085,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207350.000000000000000,1.000000000000000,-0.012861495844875,0.096931663712011,"361",10.716803324099700,10.703941828254800,"37590","207350",135.169134029309276,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207370.000000000000000,1.000000000000000,0.048207756232687,0.063524479495934,"361",10.470952908587300,10.519160664819900,"37590","207370",116.700572669934502,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207390.000000000000000,0.998800000000000,0.316647222222222,0.358820872270084,"360",12.268280555555600,12.584927777777800,"37590","207390",98.151010332767314,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207410.000000000000000,0.993600000000000,0.609343575418994,0.281455245633731,"358",12.252075418994400,12.861418994413400,"37590","207410",80.300796989789163,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207430.000000000000000,0.961600000000000,0.533473684210526,0.404994451265145,"361",9.189772853185600,9.723246537396120,"37590","207430",63.135032251080709,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207450.000000000000000,1.000000000000000,0.276653739612188,0.116193417740654,"361",6.094911357340720,6.371565096952910,"37590","207450",45.983748697084359,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207470.000000000000000,1.000000000000000,0.108775623268698,0.070737284398854,"361",5.126013850415510,5.234789473684210,"37590","207470",28.832465143112977,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37590207490.000000000000000,1.000000000000000,0.100706371191136,0.067401139030646,"361",4.628806094182830,4.729512465373960,"37590","207490",11.681181589137850,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37610207030.000000000000000,0.241600000000000,,,"0",,,"37610","207030",427.243957598205270,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,176.428670235330998
37610207050.000000000000000,0.044000000000000,,,"0",,,"37610","207050",410.986855889211824,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,157.350980929814341
37610207070.000000000000000,0.397200000000000,,,"0",,,"37610","207070",395.073047427534107,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,138.273291624297684
37610207090.000000000000000,0.068568798895536,,,"0",,,"37610","207090",379.376296996743179,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,119.218333669837904
37610207110.000000000000000,0.032258064516129,,,"0",,,"37610","207110",361.300141822665978,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,100.463971942179001
37610207130.000000000000000,0.521495327102804,,,"0",,,"37610","207130",343.157257669866738,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,82.298288158290731
37610207150.000000000000000,0.111600000000000,,,"0",,,"37610","207150",325.014373517064485,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,65.215081148237346
37610207190.000000000000000,0.080000000000000,,,"0",,,"37610","207190",288.728605211492436,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,40.162220555435354
37610207210.000000000000000,0.045717965228590,,,"0",,,"37610","207210",270.585721058693252,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,38.639390980313856
37610207250.000000000000000,0.635523613963039,-0.019479310344827,0.149150493839851,"290",8.634213793103450,8.614734482758619,"37610","207250",234.299952753094828,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,20.352987874885244
37610207270.000000000000000,0.956400000000000,0.546161111111111,0.332827168109262,"360",14.006691666666701,14.552852777777799,"37610","207270",216.157068600321992,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,10.960732137041809
37610207290.000000000000000,0.939600000000000,0.583432132963989,0.735262894380978,"361",16.011265927977799,16.594698060941798,"37610","207290",198.014184447522808,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207310.000000000000000,1.000000000000000,0.283415512465374,0.533152801927496,"361",12.618861495844900,12.902277008310300,"37610","207310",179.871300294720527,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207330.000000000000000,1.000000000000000,-0.405360110803324,0.389722091815279,"361",12.066839335180100,11.661479224376700,"37610","207330",161.212334293214411,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207350.000000000000000,1.000000000000000,-0.207069252077562,0.375607808420410,"361",11.138606648199399,10.931537396121900,"37610","207350",142.842619326724218,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207370.000000000000000,1.000000000000000,-0.221617728531856,0.165109671014765,"361",10.471939058171699,10.250321329639901,"37610","207370",124.974441642968685,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207390.000000000000000,0.999600000000000,-0.461019390581718,0.592506903064020,"361",13.387094182825500,12.926074792243799,"37610","207390",107.725139028493246,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207410.000000000000000,0.987600000000000,0.494421052631579,0.230097177538342,"361",13.654670360110799,14.149091412742401,"37610","207410",90.573855474521849,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207430.000000000000000,0.984800000000000,0.841797783933518,0.374091908783520,"361",10.472811634349000,11.314609418282499,"37610","207430",73.422571920550482,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37610207450.000000000000000,0.989600000000000,0.255468144044321,0.276805978397909,"361",7.476709141274240,7.732177285318560,"37610","207450",56.271288366579093,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37610207470.000000000000000,1.000000000000000,0.209764542936288,0.061286553404424,"361",5.454675900277010,5.664440443213300,"37610","207470",39.120004812582749,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37610207490.000000000000000,0.999180327868853,0.161310249307479,0.016305695330634,"361",4.829778393351800,4.991088642659280,"37610","207490",21.968721258611360,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37630207050.000000000000000,0.090800000000000,,,"0",,,"37630","207050",423.162817032596138,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,163.624617735388142
37630207130.000000000000000,0.270270270270270,,,"0",,,"37630","207130",351.573655629702898,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,93.236311759938260
37630207150.000000000000000,0.271622934888241,,,"0",,,"37630","207150",333.430771476903715,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,78.568494996293055
37630207170.000000000000000,0.293200000000000,,,"0",,,"37630","207170",315.287887324104474,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,66.730854792731762
37630207190.000000000000000,0.413861386138614,,,"0",,,"37630","207190",297.145003171331666,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,59.439091150141060
37630207210.000000000000000,0.775401069518717,,,"0",,,"37630","207210",279.002119018532426,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,56.794949114197287
37630207250.000000000000000,0.400000000000000,0.051203125000000,0.100826689955985,"128",8.356875000000000,8.408078124999999,"37630","207250",242.716350712934030,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,38.010437638510417
37630207270.000000000000000,0.430737704918033,0.225128133704735,0.348985257271530,"359",9.449272980501393,9.674401114206130,"37630","207270",224.377388850105007,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,26.874787295223246
37630207290.000000000000000,0.984800000000000,0.738603878116344,0.360649900852501,"361",13.850260387811600,14.588864265928001,"37630","207290",205.814989238013368,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,12.214744517052733
37630207310.000000000000000,0.965600000000000,-0.219886426592798,0.666084304689834,"361",12.880961218836600,12.661074792243801,"37630","207310",187.548412317715702,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37630207330.000000000000000,0.996800000000000,-1.432975000000000,0.824441934614884,"360",15.320172222222199,13.887197222222200,"37630","207330",169.673227501418836,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37630207350.000000000000000,1.000000000000000,-0.073188365650970,0.841159377141547,"361",13.806875346260400,13.733686980609400,"37630","207350",152.315245805934495,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37630207370.000000000000000,1.000000000000000,-0.289038781163435,0.670157957037542,"361",12.907936288088599,12.618897506925199,"37630","207370",135.163962251963113,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37630207390.000000000000000,0.913600000000000,-0.123094972067039,0.809615551416286,"358",15.786519553072599,15.663424581005600,"37630","207390",118.012678697991717,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37630207410.000000000000000,0.994800000000000,0.360313888888889,0.261655834735497,"360",13.757758333333300,14.118072222222199,"37630","207410",100.861395143991643,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37630207430.000000000000000,0.991600000000000,0.946764542936288,0.319060003874879,"361",10.341346260387800,11.288110803324100,"37630","207430",83.710111590020233,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37630207450.000000000000000,0.999600000000000,0.466362880886427,0.371302921639925,"361",9.160119113573410,9.626481994459830,"37630","207450",66.558828036048865,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37630207470.000000000000000,1.000000000000000,0.203659279778393,0.096268794577889,"361",6.307396121883660,6.511055401662050,"37630","207470",49.407544482077469,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37630207510.000000000000000,1.000000000000000,0.145753462603878,0.017405064570386,"361",4.683130193905820,4.828883656509700,"37630","207510",16.999668453727164,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207070.000000000000000,0.056000000000000,,,"0",,,"37650","207070",414.418706047916373,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,154.185004787266422
37650207130.000000000000000,0.002617801047120,,,"0",,,"37650","207130",359.990053589542129,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,106.831696735602520
37650207150.000000000000000,0.478411053540588,,,"0",,,"37650","207150",341.847169436742888,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,94.302757132513733
37650207170.000000000000000,0.589753933037515,,,"0",,,"37650","207170",323.704285283943705,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,84.693615923397658
37650207190.000000000000000,0.535439795046968,,,"0",,,"37650","207190",305.561401131144464,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,79.075958126134154
37650207270.000000000000000,0.520057306590258,0.027641025641026,0.094220303429600,"312",7.815243589743590,7.842884615384620,"37650","207270",232.260198978801242,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,40.479313958882322
37650207290.000000000000000,0.944800000000000,0.435706371191136,0.430665069899472,"361",11.203282548476500,11.638988919667600,"37650","207290",214.381429227264647,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,25.819271180711805
37650207310.000000000000000,0.922800000000000,0.391296089385475,0.354442887959401,"358",13.208522346368699,13.599818435754200,"37650","207310",196.911133167672915,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,11.159228402541295
37650207330.000000000000000,0.988800000000000,0.459389972144847,0.989336510080615,"359",16.484470752089099,16.943860724234000,"37650","207330",179.754069029375643,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37650207350.000000000000000,0.967600000000000,-0.125273743016760,0.558631193193613,"358",16.414013966480400,16.288740223463702,"37650","207350",162.602785475404261,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37650207370.000000000000000,0.949600000000000,0.035700000000000,0.810816991602832,"360",16.663869444444401,16.699569444444400,"37650","207370",145.451501921432879,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,0.000000000000000
37650207390.000000000000000,0.678000000000000,0.493763888888889,0.366790700037309,"360",15.419302777777800,15.913066666666699,"37650","207390",128.300218367461497,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207410.000000000000000,0.949200000000000,0.109769444444445,0.361024616881065,"360",14.279566666666700,14.389336111111099,"37650","207410",111.148934813490101,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207430.000000000000000,0.992800000000000,0.710850415512465,0.352673180163691,"361",11.772102493074801,12.482952908587301,"37650","207430",93.997651259490027,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207450.000000000000000,0.964000000000000,0.553063711911357,0.329812200496257,"361",10.666351800554001,11.219415512465400,"37650","207450",76.946428786413108,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207470.000000000000000,1.000000000000000,0.064102493074792,0.080698809156783,"361",7.689324099722990,7.753426592797780,"37650","207470",60.917938820212647,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207490.000000000000000,1.000000000000000,0.288808864265928,0.066006393032846,"361",5.713944598337950,6.002753462603880,"37650","207490",45.038061004232070,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207510.000000000000000,0.997996995493240,0.137448753462604,0.069273477807950,"361",5.050191135734070,5.187639889196680,"37650","207510",29.158183188255904,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37650207530.000000000000000,1.000000000000000,0.144603878116344,0.055431147345419,"361",4.587864265927980,4.732468144044320,"37650","207530",13.278305372252214,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207070.000000000000000,0.014000000000000,,,"0",,,"37670","207070",422.835104007752534,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,165.205984449900342
37670207130.000000000000000,0.088683351468988,,,"0",,,"37670","207130",368.406451549381359,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,122.200707953019204
37670207150.000000000000000,1.000000000000000,,,"0",,,"37670","207150",350.263567396582118,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,111.413695745205459
37670207170.000000000000000,0.511299435028249,,,"0",,,"37670","207170",332.071380267694565,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,103.407012213830740
37670207190.000000000000000,0.087685673215141,,,"0",,,"37670","207190",313.505978827747583,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,98.858528971340988
37670207210.000000000000000,0.406779661016949,,,"0",,,"37670","207210",295.128100879256294,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,92.109848641447655
37670207270.000000000000000,0.466200466200467,0.035224137931035,0.057408368820646,"58",7.300793103448280,7.336017241379310,"37670","207270",241.545828844452359,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,54.083840622541395
37670207290.000000000000000,0.906800000000000,0.115416666666667,0.152510901800847,"348",9.033132183908050,9.148548850574707,"37670","207290",224.344175806816878,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,39.423797844370874
37670207310.000000000000000,0.949600000000000,0.120148459383754,0.260925971741721,"357",12.329756302521000,12.449904761904801,"37670","207310",207.192892252841773,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,24.763755066200364
37670207330.000000000000000,0.965200000000000,0.694822714681440,0.353320937886897,"361",12.599495844875300,13.294318559556800,"37670","207330",190.041608698870363,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,10.103712288029852
37670207350.000000000000000,0.838800000000000,0.484756232686981,0.423805768367213,"361",13.882130193905800,14.366886426592799,"37670","207350",172.890325144898981,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207370.000000000000000,0.894800000000000,0.280196675900277,0.216835722738635,"361",13.300049861495800,13.580246537396100,"37670","207370",155.739041590902644,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207390.000000000000000,0.840000000000000,0.195069252077562,0.197992334789184,"361",13.650520775623299,13.845590027700799,"37670","207390",138.587758036931262,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207410.000000000000000,0.992400000000000,-0.093307479224377,0.504664748096876,"361",15.050731301939100,14.957423822714700,"37670","207410",121.437499891716939,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207430.000000000000000,0.978000000000000,0.193804532577904,0.442799653011009,"353",13.099186968838501,13.292991501416401,"37670","207430",104.841553967870084,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207450.000000000000000,1.000000000000000,0.212052631578947,0.235923798903139,"361",9.984011080332410,10.196063711911400,"37670","207450",88.956331370721969,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207470.000000000000000,0.999600000000000,0.157506925207756,0.246707464152536,"361",8.575445983379501,8.732952908587260,"37670","207470",73.076453554741391,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207490.000000000000000,1.000000000000000,0.201182825484765,0.108785746787972,"361",6.762000000000000,6.963182825484770,"37670","207490",57.196575738737700,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207510.000000000000000,1.000000000000000,0.230238227146814,0.095870681308865,"361",5.464891966759000,5.695130193905820,"37670","207510",41.316697922761534,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37670207530.000000000000000,1.000000000000000,0.196581717451524,0.036438907751925,"361",4.870537396121880,5.067119113573410,"37670","207530",25.436820106780957,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37690207130.000000000000000,0.114721219414360,,,"0",,,"37690","207130",376.618898436693257,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,138.755232769904694
37690207150.000000000000000,0.255754475703325,,,"0",,,"37690","207150",358.129015618004019,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,129.356148661037992
37690207190.000000000000000,0.172588832487310,,,"0",,,"37690","207190",321.691756442755718,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,118.713985474285252
37690207210.000000000000000,0.288060644346178,,,"0",,,"37690","207210",303.809452339912525,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,109.767298405072836
37690207270.000000000000000,0.394007490636704,,,"0",,,"37690","207270",251.782999030283008,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,67.688367286200460
37690207290.000000000000000,0.116000000000000,-0.217491525423729,0.398957632130606,"118",8.737415254237289,8.519923728813559,"37690","207290",234.631715476286672,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,53.028324508029947
37690207310.000000000000000,0.441200000000000,0.098678062678063,0.250838016149766,"351",8.980908831908829,9.079586894586892,"37690","207310",217.480431922315290,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,38.240347622684311
37690207330.000000000000000,0.952400000000000,0.295630555555556,0.188880633658611,"360",9.360075000000000,9.655705555555548,"37690","207330",200.329148368343880,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,20.704086975821230
37690207350.000000000000000,0.950400000000000,0.126324099722992,0.067442755156841,"361",9.616412742382270,9.742736842105259,"37690","207350",183.177864814368746,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,3.167826328958145
37690207370.000000000000000,0.982800000000000,0.044997229916898,0.071428927326203,"361",11.261393351800599,11.306390581717499,"37690","207370",166.026581260397364,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37690207390.000000000000000,0.971200000000000,0.266661111111111,0.248786305454082,"360",13.199308333333301,13.465969444444401,"37690","207390",149.057253816666133,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37690207410.000000000000000,0.977600000000000,0.095986149584488,0.134881583154632,"361",15.922313019390600,16.018299168975101,"37690","207410",132.874601737207456,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.134574917047789
37690207430.000000000000000,0.966400000000000,0.387872576177285,0.313694464489574,"361",12.877667590027700,13.265540166205000,"37690","207430",116.994723921203757,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,9.688532431685422
37690207450.000000000000000,0.982800000000000,0.196736842105263,0.276961118410349,"361",11.326595567867001,11.523332409972300,"37690","207450",101.114846105227599,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,6.754681385963139
37690207470.000000000000000,0.939600000000000,-0.033435897435897,0.384317042883281,"351",10.476148148148100,10.442712250712299,"37690","207470",85.234968289247021,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37690207490.000000000000000,0.999195494770716,0.075202216066482,0.277488679640105,"361",8.817590027700829,8.892792243767310,"37690","207490",69.355090473266443,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37690207510.000000000000000,1.000000000000000,0.265401662049861,0.145294650423456,"361",6.380673130193910,6.646074792243770,"37690","207510",53.475212657267171,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37690207530.000000000000000,0.999589153656532,0.202193905817175,0.051425848088745,"361",5.315847645429360,5.518041551246540,"37690","207530",37.595334841286586,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37690207550.000000000000000,1.000000000000000,0.157709141274238,0.019829443584520,"361",4.801526315789470,4.959235457063710,"37690","207550",21.721676367168424,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37710207130.000000000000000,0.009122807017544,,,"0",,,"37710","207130",384.501472119612799,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,156.118596643198714
37710207190.000000000000000,0.124600638977636,,,"0",,,"37710","207190",330.885438733266653,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,136.817003906541458
37710207210.000000000000000,0.149910233393178,,,"0",,,"37710","207210",313.527942508412934,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,125.273022284371066
37710207270.000000000000000,0.096335078534032,,,"0",,,"37710","207270",262.070538699752774,,72,"72",Sint-Laureinsstrand,"11",246101.510000000009313,81.292893949859533
37710207290.000000000000000,0.103600000000000,,,"0",,,"37710","207290",244.919255145781392,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,65.393237747970758
37710207310.000000000000000,0.685739055049849,0.038987730061350,0.107589755107421,"163",9.253625766871172,9.292613496932519,"37710","207310",227.767971591785027,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,47.856977101107674
37710207330.000000000000000,0.968686868686868,0.034066481994460,0.050223290425861,"361",8.758878116343491,8.792944598337950,"37710","207330",210.616688037813674,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,30.320716454244586
37710207350.000000000000000,0.995760145366445,0.047512465373961,0.081300918983220,"361",9.087839335180060,9.135351800554020,"37710","207350",193.505499643638643,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,12.784455807381502
37710207370.000000000000000,0.973524962178518,0.003626038781163,0.131313624951397,"361",9.847130193905819,9.850756232686980,"37710","207370",176.887148913597741,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37710207390.000000000000000,0.945223780895124,-0.031490304709141,0.133163811150720,"361",10.805240997229900,10.773750692520800,"37710","207390",160.912994287689258,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,8.151101055642338
37710207410.000000000000000,0.715184893784421,0.018279778393352,0.176317632747631,"361",11.171376731301899,11.189656509695300,"37710","207410",145.033116471713100,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,17.705058570279970
37710207430.000000000000000,0.891522333637193,-0.096969529085873,0.191968173467635,"361",11.313833795013901,11.216864265928001,"37710","207430",129.153238655732508,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,27.259016084917604
37710207450.000000000000000,0.999055712936733,-0.017491620111732,0.019171310473388,"358",11.627175977653600,11.609684357541900,"37710","207450",113.273360839756364,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,16.559909709742655
37710207470.000000000000000,0.790400000000000,-0.170200000000000,0.424034965512752,"355",12.109490140845100,11.939290140845101,"37710","207470",97.393483023752651,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37710207490.000000000000000,0.981200000000000,0.628733893557423,0.538889030184896,"357",12.198817927170900,12.827551820728299,"37710","207490",81.513605207776493,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37710207510.000000000000000,0.993200000000000,0.246501392757660,0.258845609541789,"359",8.766300835654601,9.012802228412260,"37710","207510",65.634821077255850,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37710207530.000000000000000,1.000000000000000,0.241036011080332,0.095184682063869,"361",6.134030470914130,6.375066481994460,"37710","207530",49.762320962917549,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37710207550.000000000000000,1.000000000000000,0.165407202216066,0.032894829941389,"361",5.210814404432130,5.376221606648200,"37710","207550",33.889820848556163,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37710207570.000000000000000,1.000000000000000,0.125606648199446,0.022974148759731,"361",4.747479224376730,4.873085872576180,"37710","207570",18.017320734213438,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,0.000000000000000
37730207150.000000000000000,0.076340694006309,,,"0",,,"37730","207150",375.573650077428624,,71,"71",Sint-Laureinsstrand,"11",428770.510000000009313,166.652381891286666
37730207270.000000000000000,0.577319587628866,,,"0",,,"37730","207270",272.358078369222540,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,92.546127873257205
37730207290.000000000000000,0.166666666666667,,,"0",,,"37730","207290",255.206794815251158,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,75.009867226394107
37730207310.000000000000000,0.996987951807229,,,"0",,,"37730","207310",238.056068751255395,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,57.473606579531030
37730207330.000000000000000,1.000000000000000,-0.036155913978495,0.112351631376424,"186",8.855059139784951,8.818903225806450,"37730","207330",221.168209577573606,,73,"73",Sint-Laureinsstrand,"11",282895.440000000002328,39.937345932667945
